timestamp,district,season,hour,temperature_c,humidity_percent,rainfall_mm,solar_irradiance_wm2,wind_speed_ms,pressure_hpa,soil_moisture_percent,crop_stage,irrigation_demand_level,electricity_consumption_kwh,water_consumption_m3,gas_consumption_m3,renewable_energy_kwh,weather_condition,heat_index_c,smart_irrigation_action,outdoor_advice,farmer_field_advice,electricity_cost_tk,water_cost_tk,gas_cost_tk,hourly_cost_tk,currency_symbol
2026-05-06 19:00:00,Khulna,Pre-Monsoon,19,30.8,64,0,0,4,1009.44,36,Flowering,4,2.94,1.67,0.94,1,Clear,35.92,Water ON,Safe to Go Outside,Go to Field for Irrigation,24.99,4.18,3.01,32.18,৳
2026-05-06 20:00:00,Khulna,Pre-Monsoon,20,29.51,65,0,0,3,1009.44,36,Flowering,4,2.78,1.67,0.88,0,Clear,34.71,Water ON,Safe to Go Outside,Go to Field for Irrigation,23.63,4.18,2.82,30.63,৳
2026-05-06 21:00:00,Khulna,Pre-Monsoon,21,28.3,71,3,0,3,1006.74,41,Flowering,2,2.7,1.11,0.82,0,Light Rain,33.98,Water OFF,Go Outside With Caution,Routine Check Optional,22.95,2.78,2.62,28.35,৳
2026-05-06 22:00:00,Khulna,Pre-Monsoon,22,27.26,69,1,0,4,1008.54,38,Flowering,3,2.96,1.39,0.88,1,Light Rain,32.78,Water OFF,Go Outside With Caution,Routine Check Optional,25.16,3.47,2.82,31.45,৳
2026-05-06 23:00:00,Khulna,Pre-Monsoon,23,26.47,72,3,0,4,1006.74,41,Flowering,2,2.96,1.11,0.94,1,Light Rain,32.23,Water OFF,Go Outside With Caution,Routine Check Optional,25.16,2.78,3.01,30.95,৳
2026-05-07 00:00:00,Barisal,Pre-Monsoon,0,24.97,69,0,0,4,1009.4,36,Flowering,4,3.44,1.67,0.99,1,Clear,30.49,Water ON,Safe to Go Outside,Go to Field for Irrigation,29.24,4.18,3.17,36.59,৳
2026-05-07 01:00:00,Barisal,Pre-Monsoon,1,24.8,69,0,0,5,1009.4,36,Flowering,4,3.5,1.67,1.03,1,Clear,30.32,Water ON,Safe to Go Outside,Go to Field for Irrigation,29.75,4.18,3.3,37.23,৳
2026-05-07 02:00:00,Barisal,Pre-Monsoon,2,24.97,69,0,0,5,1009.4,36,Flowering,4,3.52,1.67,1.05,1,Clear,30.49,Water ON,Safe to Go Outside,Go to Field for Irrigation,29.92,4.18,3.36,37.46,৳
2026-05-07 03:00:00,Barisal,Pre-Monsoon,3,25.47,68,0,0,5,1009.4,36,Flowering,4,3.5,1.67,1.06,1,Clear,30.91,Water ON,Safe to Go Outside,Go to Field for Irrigation,29.75,4.18,3.39,37.32,৳
2026-05-07 04:00:00,Barisal,Pre-Monsoon,4,26.27,68,0,0,5,1009.4,36,Flowering,4,3.44,1.67,1.05,1,Clear,31.71,Water ON,Safe to Go Outside,Go to Field for Irrigation,29.24,4.18,3.36,36.78,৳
2026-05-07 05:00:00,Barisal,Pre-Monsoon,5,27.3,67,0,0,5,1009.4,36,Flowering,4,3.34,1.67,1.03,1,Clear,32.66,Water ON,Safe to Go Outside,Go to Field for Irrigation,28.39,4.18,3.3,35.87,৳
2026-05-07 06:00:00,Barisal,Pre-Monsoon,6,28.51,66,0,0,4,1009.4,36,Flowering,4,3.22,1.67,0.99,1,Clear,33.79,Water ON,Safe to Go Outside,Go to Field for Irrigation,27.37,4.18,3.17,34.72,৳
2026-05-07 07:00:00,Barisal,Pre-Monsoon,7,29.8,65,0,197,4,1009.4,36,Flowering,4,3.43,1.67,0.94,4,Clear,35.0,Water ON,Safe to Go Outside,Go to Field for Irrigation,29.16,4.18,3.01,36.35,৳
2026-05-07 08:00:00,Barisal,Pre-Monsoon,8,31.09,64,0,380,3,1009.4,36,Flowering,4,3.6,1.67,0.88,8,Clear,36.21,Water ON,Safe to Go Outside,Go to Field for Irrigation,30.6,4.18,2.82,37.6,৳
2026-05-07 09:00:00,Barisal,Pre-Monsoon,9,32.3,63,0,537,3,1009.4,36,Flowering,4,4.04,1.67,0.82,11,Sunny,37.34,Water ON,Safe to Go Outside,Go to Field for Irrigation,34.34,4.18,2.62,41.14,৳
2026-05-07 10:00:00,Barisal,Pre-Monsoon,10,33.34,63,0,658,3,1009.4,34,Flowering,4,4.41,1.67,0.88,13,Sunny,38.38,Water ON,Safe to Go Outside,Go to Field for Irrigation,37.48,4.18,2.82,44.48,৳
2026-05-07 11:00:00,Barisal,Pre-Monsoon,11,34.13,62,0,734,4,1009.4,33,Flowering,4,4.67,1.67,0.94,15,Sunny,39.09,Water ON,Safe to Go Outside,Go to Field for Irrigation,39.7,4.18,3.01,46.89,৳
2026-05-07 12:00:00,Barisal,Pre-Monsoon,12,34.63,62,0,760,4,1009.4,33,Flowering,4,4.81,1.67,0.99,15,Sunny,39.59,Water ON,Safe to Go Outside,Go to Field for Irrigation,40.88,4.18,3.17,48.23,৳
2026-05-07 13:00:00,Barisal,Pre-Monsoon,13,34.8,62,0,734,5,1009.4,33,Flowering,4,4.82,1.67,1.03,15,Sunny,39.76,Water ON,Safe to Go Outside,Go to Field for Irrigation,40.97,4.18,3.3,48.45,৳
2026-05-07 14:00:00,Barisal,Pre-Monsoon,14,34.63,62,0,658,5,1009.4,33,Flowering,4,4.71,1.67,1.05,13,Sunny,39.59,Water ON,Safe to Go Outside,Go to Field for Irrigation,40.03,4.18,3.36,47.57,৳
2026-05-07 15:00:00,Barisal,Pre-Monsoon,15,34.13,62,0,537,5,1009.4,33,Flowering,4,4.47,1.67,1.06,11,Sunny,39.09,Water ON,Safe to Go Outside,Go to Field for Irrigation,37.99,4.18,3.39,45.56,৳
2026-05-07 16:00:00,Barisal,Pre-Monsoon,16,33.34,79,10,127,7,1000.4,52,Flowering,0,3.19,0.55,1.05,3,Heavy Rain,39.66,Water OFF,Do Not Go Outside,Delay Field Visit,27.12,1.38,3.36,31.86,৳
2026-05-07 17:00:00,Barisal,Pre-Monsoon,17,32.3,79,10,66,6,1000.4,54,Flowering,0,2.98,0.55,1.03,2,Heavy Rain,38.62,Water OFF,Do Not Go Outside,Delay Field Visit,25.33,1.38,3.3,30.01,৳
2026-05-07 18:00:00,Barisal,Pre-Monsoon,18,31.09,79,9,0,6,1001.3,52,Flowering,0,2.74,0.55,0.99,1,Heavy Rain,37.41,Water OFF,Do Not Go Outside,Delay Field Visit,23.29,1.38,3.17,27.84,৳
2026-05-07 19:00:00,Barisal,Pre-Monsoon,19,29.8,76,7,0,5,1003.1,49,Flowering,1,2.72,0.83,0.94,1,Light Rain,35.88,Water OFF,Go Outside With Caution,Routine Check Optional,23.12,2.07,3.01,28.2,৳
2026-05-07 20:00:00,Barisal,Pre-Monsoon,20,28.51,66,0,0,3,1009.4,36,Flowering,4,2.92,1.67,0.88,0,Clear,33.79,Water ON,Safe to Go Outside,Go to Field for Irrigation,24.82,4.18,2.82,31.82,৳
2026-05-07 21:00:00,Barisal,Pre-Monsoon,21,27.3,67,0,0,3,1009.4,36,Flowering,4,3.08,1.67,0.82,0,Clear,32.66,Water ON,Safe to Go Outside,Go to Field for Irrigation,26.18,4.18,2.62,32.98,৳
2026-05-07 22:00:00,Barisal,Pre-Monsoon,22,26.27,68,0,0,3,1009.4,36,Flowering,4,3.22,1.67,0.88,0,Clear,31.71,Water ON,Safe to Go Outside,Go to Field for Irrigation,27.37,4.18,2.82,34.37,৳
2026-05-07 23:00:00,Barisal,Pre-Monsoon,23,25.47,68,0,0,4,1009.4,36,Flowering,4,3.34,1.67,0.94,1,Clear,30.91,Water ON,Safe to Go Outside,Go to Field for Irrigation,28.39,4.18,3.01,35.58,৳
2026-05-08 00:00:00,Chattogram,Pre-Monsoon,0,24.35,69,0,0,4,1009.51,36,Flowering,4,3.48,1.67,0.99,1,Clear,29.87,Water ON,Safe to Go Outside,Go to Field for Irrigation,29.58,4.18,3.17,36.93,৳
2026-05-08 01:00:00,Chattogram,Pre-Monsoon,1,24.18,69,0,0,5,1009.51,36,Flowering,4,3.54,1.67,1.03,1,Clear,29.7,Water ON,Safe to Go Outside,Go to Field for Irrigation,30.09,4.18,3.3,37.57,৳
2026-05-08 02:00:00,Chattogram,Pre-Monsoon,2,24.35,69,0,0,5,1009.51,36,Flowering,4,3.56,1.67,1.05,1,Clear,29.87,Water ON,Safe to Go Outside,Go to Field for Irrigation,30.26,4.18,3.36,37.8,৳
2026-05-08 03:00:00,Chattogram,Pre-Monsoon,3,24.85,69,0,0,5,1009.51,36,Flowering,4,3.54,1.67,1.06,1,Clear,30.37,Water ON,Safe to Go Outside,Go to Field for Irrigation,30.09,4.18,3.39,37.66,৳
2026-05-08 04:00:00,Chattogram,Pre-Monsoon,4,25.65,68,0,0,5,1009.51,36,Flowering,4,3.48,1.67,1.05,1,Clear,31.09,Water ON,Safe to Go Outside,Go to Field for Irrigation,29.58,4.18,3.36,37.12,৳
2026-05-08 05:00:00,Chattogram,Pre-Monsoon,5,26.68,67,0,0,5,1009.51,36,Flowering,4,3.38,1.67,1.03,1,Clear,32.04,Water ON,Safe to Go Outside,Go to Field for Irrigation,28.73,4.18,3.3,36.21,৳
2026-05-08 06:00:00,Chattogram,Pre-Monsoon,6,27.89,66,0,0,4,1009.51,36,Flowering,4,3.26,1.67,0.99,1,Clear,33.17,Water ON,Safe to Go Outside,Go to Field for Irrigation,27.71,4.18,3.17,35.06,৳
2026-05-08 07:00:00,Chattogram,Pre-Monsoon,7,29.18,66,0,197,4,1009.51,36,Flowering,4,3.47,1.67,0.94,4,Clear,34.46,Water ON,Safe to Go Outside,Go to Field for Irrigation,29.5,4.18,3.01,36.69,৳
2026-05-08 08:00:00,Chattogram,Pre-Monsoon,8,30.48,65,0,380,3,1009.51,36,Flowering,4,3.64,1.67,0.88,8,Clear,35.68,Water ON,Safe to Go Outside,Go to Field for Irrigation,30.94,4.18,2.82,37.94,৳
2026-05-08 09:00:00,Chattogram,Pre-Monsoon,9,31.68,64,0,537,3,1009.51,36,Flowering,4,4.08,1.67,0.82,11,Sunny,36.8,Water ON,Safe to Go Outside,Go to Field for Irrigation,34.68,4.18,2.62,41.48,৳
2026-05-08 10:00:00,Chattogram,Pre-Monsoon,10,32.72,63,0,658,3,1009.51,35,Flowering,4,4.44,1.67,0.88,13,Sunny,37.76,Water ON,Safe to Go Outside,Go to Field for Irrigation,37.74,4.18,2.82,44.74,৳
2026-05-08 11:00:00,Chattogram,Pre-Monsoon,11,33.51,67,3,587,4,1006.81,39,Flowering,3,4.32,1.39,0.94,12,Light Rain,38.87,Water OFF,Go Outside With Caution,Routine Check Optional,36.72,3.47,3.01,43.2,৳
2026-05-08 12:00:00,Chattogram,Pre-Monsoon,12,34.01,70,5,507,5,1005.01,43,Flowering,2,4.15,1.11,0.99,10,Light Rain,39.61,Water OFF,Go Outside With Caution,Routine Check Optional,35.28,2.78,3.17,41.23,৳
2026-05-08 13:00:00,Chattogram,Pre-Monsoon,13,34.18,73,7,392,6,1003.21,46,Flowering,1,3.88,0.83,1.03,8,Light Rain,40.02,Water OFF,Go Outside With Caution,Routine Check Optional,32.98,2.07,3.3,38.35,৳
2026-05-08 14:00:00,Chattogram,Pre-Monsoon,14,34.01,77,9,263,6,1001.41,50,Flowering,0,3.55,0.55,1.05,6,Heavy Rain,40.17,Water OFF,Do Not Go Outside,Delay Field Visit,30.17,1.38,3.36,34.91,৳
2026-05-08 15:00:00,Chattogram,Pre-Monsoon,15,33.51,63,0,537,5,1009.51,34,Flowering,4,4.5,1.67,1.06,11,Sunny,38.55,Water ON,Safe to Go Outside,Go to Field for Irrigation,38.25,4.18,3.39,45.82,৳
2026-05-08 16:00:00,Chattogram,Pre-Monsoon,16,32.72,63,0,380,5,1009.51,35,Flowering,4,4.16,1.67,1.05,8,Clear,37.76,Water ON,Safe to Go Outside,Go to Field for Irrigation,35.36,4.18,3.36,42.9,৳
2026-05-08 17:00:00,Chattogram,Pre-Monsoon,17,31.68,64,0,197,5,1009.51,36,Flowering,4,3.73,1.67,1.03,4,Clear,36.8,Water ON,Safe to Go Outside,Go to Field for Irrigation,31.7,4.18,3.3,39.18,৳
2026-05-08 18:00:00,Chattogram,Pre-Monsoon,18,30.48,65,0,0,4,1009.51,36,Flowering,4,3.26,1.67,0.99,1,Clear,35.68,Water ON,Safe to Go Outside,Go to Field for Irrigation,27.71,4.18,3.17,35.06,৳
2026-05-08 19:00:00,Chattogram,Pre-Monsoon,19,29.18,66,0,0,4,1009.51,36,Flowering,4,3.11,1.67,0.94,1,Clear,34.46,Water ON,Safe to Go Outside,Go to Field for Irrigation,26.44,4.18,3.01,33.63,৳
2026-05-08 20:00:00,Chattogram,Pre-Monsoon,20,27.89,66,0,0,3,1009.51,36,Flowering,4,2.96,1.67,0.88,0,Clear,33.17,Water ON,Safe to Go Outside,Go to Field for Irrigation,25.16,4.18,2.82,32.16,৳
2026-05-08 21:00:00,Chattogram,Pre-Monsoon,21,26.68,67,0,0,3,1009.51,36,Flowering,4,3.11,1.67,0.82,0,Clear,32.04,Water ON,Safe to Go Outside,Go to Field for Irrigation,26.44,4.18,2.62,33.24,৳
2026-05-08 22:00:00,Chattogram,Pre-Monsoon,22,25.65,68,0,0,3,1009.51,36,Flowering,4,3.26,1.67,0.88,0,Clear,31.09,Water ON,Safe to Go Outside,Go to Field for Irrigation,27.71,4.18,2.82,34.71,৳
2026-05-08 23:00:00,Chattogram,Pre-Monsoon,23,24.85,69,0,0,4,1009.51,36,Flowering,4,3.38,1.67,0.94,1,Clear,30.37,Water ON,Safe to Go Outside,Go to Field for Irrigation,28.73,4.18,3.01,35.92,৳
2026-05-09 00:00:00,Sylhet,Pre-Monsoon,0,24.35,69,0,0,4,1009.72,36,Flowering,4,3.38,1.67,0.99,1,Clear,29.87,Water ON,Safe to Go Outside,Go to Field for Irrigation,28.73,4.18,3.17,36.08,৳
2026-05-09 01:00:00,Sylhet,Pre-Monsoon,1,24.18,69,0,0,5,1009.72,36,Flowering,4,3.44,1.67,1.03,1,Clear,29.7,Water ON,Safe to Go Outside,Go to Field for Irrigation,29.24,4.18,3.3,36.72,৳
2026-05-09 02:00:00,Sylhet,Pre-Monsoon,2,24.35,69,0,0,5,1009.72,36,Flowering,4,3.46,1.67,1.05,1,Clear,29.87,Water ON,Safe to Go Outside,Go to Field for Irrigation,29.41,4.18,3.36,36.95,৳
2026-05-09 03:00:00,Sylhet,Pre-Monsoon,3,24.85,69,0,0,5,1009.72,36,Flowering,4,3.44,1.67,1.06,1,Clear,30.37,Water ON,Safe to Go Outside,Go to Field for Irrigation,29.24,4.18,3.39,36.81,৳
2026-05-09 04:00:00,Sylhet,Pre-Monsoon,4,25.65,68,0,0,5,1009.72,36,Flowering,4,3.38,1.67,1.05,1,Clear,31.09,Water ON,Safe to Go Outside,Go to Field for Irrigation,28.73,4.18,3.36,36.27,৳
2026-05-09 05:00:00,Sylhet,Pre-Monsoon,5,26.68,67,0,0,5,1009.72,36,Flowering,4,3.28,1.67,1.03,1,Clear,32.04,Water ON,Safe to Go Outside,Go to Field for Irrigation,27.88,4.18,3.3,35.36,৳
2026-05-09 06:00:00,Sylhet,Pre-Monsoon,6,27.89,81,9,0,6,1001.62,52,Flowering,0,2.68,0.55,0.99,1,Heavy Rain,34.37,Water OFF,Do Not Go Outside,Delay Field Visit,22.78,1.38,3.17,27.33,৳
2026-05-09 07:00:00,Sylhet,Pre-Monsoon,7,29.18,77,7,105,5,1003.42,49,Flowering,1,2.84,0.83,0.94,3,Light Rain,35.34,Water OFF,Go Outside With Caution,Routine Check Optional,24.14,2.07,3.01,29.22,৳
2026-05-09 08:00:00,Sylhet,Pre-Monsoon,8,30.48,73,5,253,4,1005.22,45,Flowering,2,3.07,1.11,0.88,5,Light Rain,36.32,Water OFF,Go Outside With Caution,Routine Check Optional,26.1,2.78,2.82,31.7,৳
2026-05-09 09:00:00,Sylhet,Pre-Monsoon,9,31.68,69,3,430,3,1007.02,41,Flowering,2,3.55,1.11,0.82,9,Light Rain,37.2,Water OFF,Go Outside With Caution,Routine Check Optional,30.17,2.78,2.62,35.57,৳
2026-05-09 10:00:00,Sylhet,Pre-Monsoon,10,32.72,63,0,658,3,1009.72,35,Flowering,4,4.34,1.67,0.88,13,Sunny,37.76,Water ON,Safe to Go Outside,Go to Field for Irrigation,36.89,4.18,2.82,43.89,৳
2026-05-09 11:00:00,Sylhet,Pre-Monsoon,11,33.51,63,0,734,4,1009.72,34,Flowering,4,4.6,1.67,0.94,15,Sunny,38.55,Water ON,Safe to Go Outside,Go to Field for Irrigation,39.1,4.18,3.01,46.29,৳
2026-05-09 12:00:00,Sylhet,Pre-Monsoon,12,34.01,62,0,760,4,1009.72,34,Flowering,4,4.75,1.67,0.99,15,Sunny,38.97,Water ON,Safe to Go Outside,Go to Field for Irrigation,40.38,4.18,3.17,47.73,৳
2026-05-09 13:00:00,Sylhet,Pre-Monsoon,13,34.18,62,0,734,5,1009.72,33,Flowering,4,4.76,1.67,1.03,15,Sunny,39.14,Water ON,Safe to Go Outside,Go to Field for Irrigation,40.46,4.18,3.3,47.94,৳
2026-05-09 14:00:00,Sylhet,Pre-Monsoon,14,34.01,62,0,658,5,1009.72,34,Flowering,4,4.64,1.67,1.05,13,Sunny,38.97,Water ON,Safe to Go Outside,Go to Field for Irrigation,39.44,4.18,3.36,46.98,৳
2026-05-09 15:00:00,Sylhet,Pre-Monsoon,15,33.51,63,0,537,5,1009.72,34,Flowering,4,4.4,1.67,1.06,11,Sunny,38.55,Water ON,Safe to Go Outside,Go to Field for Irrigation,37.4,4.18,3.39,44.97,৳
2026-05-09 16:00:00,Sylhet,Pre-Monsoon,16,32.72,63,0,380,5,1009.72,35,Flowering,4,4.06,1.67,1.05,8,Clear,37.76,Water ON,Safe to Go Outside,Go to Field for Irrigation,34.51,4.18,3.36,42.05,৳
2026-05-09 17:00:00,Sylhet,Pre-Monsoon,17,31.68,64,0,197,5,1009.72,36,Flowering,4,3.64,1.67,1.03,4,Clear,36.8,Water ON,Safe to Go Outside,Go to Field for Irrigation,30.94,4.18,3.3,38.42,৳
2026-05-09 18:00:00,Sylhet,Pre-Monsoon,18,30.48,65,0,0,4,1009.72,36,Flowering,4,3.16,1.67,0.99,1,Clear,35.68,Water ON,Safe to Go Outside,Go to Field for Irrigation,26.86,4.18,3.17,34.21,৳
2026-05-09 19:00:00,Sylhet,Pre-Monsoon,19,29.18,66,0,0,4,1009.72,36,Flowering,4,3.01,1.67,0.94,1,Clear,34.46,Water ON,Safe to Go Outside,Go to Field for Irrigation,25.58,4.18,3.01,32.77,৳
2026-05-09 20:00:00,Sylhet,Pre-Monsoon,20,27.89,66,0,0,3,1009.72,36,Flowering,4,2.86,1.67,0.88,0,Clear,33.17,Water ON,Safe to Go Outside,Go to Field for Irrigation,24.31,4.18,2.82,31.31,৳
2026-05-09 21:00:00,Sylhet,Pre-Monsoon,21,26.68,67,0,0,3,1009.72,36,Flowering,4,3.01,1.67,0.82,0,Clear,32.04,Water ON,Safe to Go Outside,Go to Field for Irrigation,25.58,4.18,2.62,32.38,৳
2026-05-09 22:00:00,Sylhet,Pre-Monsoon,22,25.65,68,0,0,3,1009.72,36,Flowering,4,3.16,1.67,0.88,0,Clear,31.09,Water ON,Safe to Go Outside,Go to Field for Irrigation,26.86,4.18,2.82,33.86,৳
2026-05-09 23:00:00,Sylhet,Pre-Monsoon,23,24.85,69,0,0,4,1009.72,36,Flowering,4,3.28,1.67,0.94,1,Clear,30.37,Water ON,Safe to Go Outside,Go to Field for Irrigation,27.88,4.18,3.01,35.07,৳
2026-05-10 00:00:00,Rangpur,Pre-Monsoon,0,24.97,69,0,0,4,1010.0,36,Flowering,4,3.38,1.67,0.99,1,Clear,30.49,Water ON,Safe to Go Outside,Go to Field for Irrigation,28.73,4.18,3.17,36.08,৳
2026-05-10 01:00:00,Rangpur,Pre-Monsoon,1,24.8,80,7,0,6,1003.7,49,Flowering,1,3.08,0.83,1.03,1,Light Rain,31.2,Water OFF,Go Outside With Caution,Routine Check Optional,26.18,2.07,3.3,31.55,৳
2026-05-10 02:00:00,Rangpur,Pre-Monsoon,2,24.97,83,9,0,6,1001.9,52,Flowering,0,2.98,0.55,1.05,1,Heavy Rain,31.61,Water OFF,Do Not Go Outside,Delay Field Visit,25.33,1.38,3.36,30.07,৳
2026-05-10 03:00:00,Rangpur,Pre-Monsoon,3,25.47,84,10,0,7,1001.0,54,Flowering,0,2.96,0.55,1.06,1,Heavy Rain,32.19,Water OFF,Do Not Go Outside,Delay Field Visit,25.16,1.38,3.39,29.93,৳
2026-05-10 04:00:00,Rangpur,Pre-Monsoon,4,26.27,84,10,0,7,1001.0,54,Flowering,0,2.9,0.55,1.05,1,Heavy Rain,32.99,Water OFF,Do Not Go Outside,Delay Field Visit,24.65,1.38,3.36,29.39,৳
2026-05-10 05:00:00,Rangpur,Pre-Monsoon,5,27.3,67,0,0,5,1010.0,36,Flowering,4,3.28,1.67,1.03,1,Clear,32.66,Water ON,Safe to Go Outside,Go to Field for Irrigation,27.88,4.18,3.3,35.36,৳
2026-05-10 06:00:00,Rangpur,Pre-Monsoon,6,28.51,66,0,0,4,1010.0,36,Flowering,4,3.16,1.67,0.99,1,Clear,33.79,Water ON,Safe to Go Outside,Go to Field for Irrigation,26.86,4.18,3.17,34.21,৳
2026-05-10 07:00:00,Rangpur,Pre-Monsoon,7,29.8,65,0,197,4,1010.0,36,Flowering,4,3.37,1.67,0.94,4,Clear,35.0,Water ON,Safe to Go Outside,Go to Field for Irrigation,28.64,4.18,3.01,35.83,৳
2026-05-10 08:00:00,Rangpur,Pre-Monsoon,8,31.09,64,0,380,3,1010.0,36,Flowering,4,3.54,1.67,0.88,8,Clear,36.21,Water ON,Safe to Go Outside,Go to Field for Irrigation,30.09,4.18,2.82,37.09,৳
2026-05-10 09:00:00,Rangpur,Pre-Monsoon,9,32.3,63,0,537,3,1010.0,36,Flowering,4,3.98,1.67,0.82,11,Sunny,37.34,Water ON,Safe to Go Outside,Go to Field for Irrigation,33.83,4.18,2.62,40.63,৳
2026-05-10 10:00:00,Rangpur,Pre-Monsoon,10,33.34,63,0,658,3,1010.0,34,Flowering,4,4.34,1.67,0.88,13,Sunny,38.38,Water ON,Safe to Go Outside,Go to Field for Irrigation,36.89,4.18,2.82,43.89,৳
2026-05-10 11:00:00,Rangpur,Pre-Monsoon,11,34.13,62,0,734,4,1010.0,33,Flowering,4,4.6,1.67,0.94,15,Sunny,39.09,Water ON,Safe to Go Outside,Go to Field for Irrigation,39.1,4.18,3.01,46.29,৳
2026-05-10 12:00:00,Rangpur,Pre-Monsoon,12,34.63,62,0,760,4,1010.0,33,Flowering,4,4.75,1.67,0.99,15,Sunny,39.59,Water ON,Safe to Go Outside,Go to Field for Irrigation,40.38,4.18,3.17,47.73,৳
2026-05-10 13:00:00,Rangpur,Pre-Monsoon,13,34.8,62,0,734,5,1010.0,33,Flowering,4,4.76,1.67,1.03,15,Sunny,39.76,Water ON,Safe to Go Outside,Go to Field for Irrigation,40.46,4.18,3.3,47.94,৳
2026-05-10 14:00:00,Rangpur,Pre-Monsoon,14,34.63,62,0,658,5,1010.0,33,Flowering,4,4.64,1.67,1.05,13,Sunny,39.59,Water ON,Safe to Go Outside,Go to Field for Irrigation,39.44,4.18,3.36,46.98,৳
2026-05-10 15:00:00,Rangpur,Pre-Monsoon,15,34.13,62,0,537,5,1010.0,33,Flowering,4,4.4,1.67,1.06,11,Sunny,39.09,Water ON,Safe to Go Outside,Go to Field for Irrigation,37.4,4.18,3.39,44.97,৳
2026-05-10 16:00:00,Rangpur,Pre-Monsoon,16,33.34,63,0,380,5,1010.0,34,Flowering,4,4.06,1.67,1.05,8,Clear,38.38,Water ON,Safe to Go Outside,Go to Field for Irrigation,34.51,4.18,3.36,42.05,৳
2026-05-10 17:00:00,Rangpur,Pre-Monsoon,17,32.3,63,0,197,5,1010.0,36,Flowering,4,3.64,1.67,1.03,4,Clear,37.34,Water ON,Safe to Go Outside,Go to Field for Irrigation,30.94,4.18,3.3,38.42,৳
2026-05-10 18:00:00,Rangpur,Pre-Monsoon,18,31.09,64,0,0,4,1010.0,36,Flowering,4,3.16,1.67,0.99,1,Clear,36.21,Water ON,Safe to Go Outside,Go to Field for Irrigation,26.86,4.18,3.17,34.21,৳
2026-05-10 19:00:00,Rangpur,Pre-Monsoon,19,29.8,65,0,0,4,1010.0,36,Flowering,4,3.01,1.67,0.94,1,Clear,35.0,Water ON,Safe to Go Outside,Go to Field for Irrigation,25.58,4.18,3.01,32.77,৳
2026-05-10 20:00:00,Rangpur,Pre-Monsoon,20,28.51,66,0,0,3,1010.0,36,Flowering,4,2.86,1.67,0.88,0,Clear,33.79,Water ON,Safe to Go Outside,Go to Field for Irrigation,24.31,4.18,2.82,31.31,৳
2026-05-10 21:00:00,Rangpur,Pre-Monsoon,21,27.3,67,0,0,3,1010.0,36,Flowering,4,3.01,1.67,0.82,0,Clear,32.66,Water ON,Safe to Go Outside,Go to Field for Irrigation,25.58,4.18,2.62,32.38,৳
2026-05-10 22:00:00,Rangpur,Pre-Monsoon,22,26.27,68,0,0,3,1010.0,36,Flowering,4,3.16,1.67,0.88,0,Clear,31.71,Water ON,Safe to Go Outside,Go to Field for Irrigation,26.86,4.18,2.82,33.86,৳
2026-05-10 23:00:00,Rangpur,Pre-Monsoon,23,25.47,73,3,0,4,1007.3,41,Flowering,2,3.04,1.11,0.94,1,Light Rain,31.31,Water OFF,Go Outside With Caution,Routine Check Optional,25.84,2.78,3.01,31.63,৳
2026-05-11 00:00:00,Dhaka,Pre-Monsoon,0,25.97,68,0,0,4,1010.28,36,Flowering,4,3.48,1.67,0.99,1,Clear,31.41,Water ON,Safe to Go Outside,Go to Field for Irrigation,29.58,4.18,3.17,36.93,৳
2026-05-11 01:00:00,Dhaka,Pre-Monsoon,1,25.8,68,0,0,5,1010.28,36,Flowering,4,3.54,1.67,1.03,1,Clear,31.24,Water ON,Safe to Go Outside,Go to Field for Irrigation,30.09,4.18,3.3,37.57,৳
2026-05-11 02:00:00,Dhaka,Pre-Monsoon,2,25.97,68,0,0,5,1010.28,36,Flowering,4,3.56,1.67,1.05,1,Clear,31.41,Water ON,Safe to Go Outside,Go to Field for Irrigation,30.26,4.18,3.36,37.8,৳
2026-05-11 03:00:00,Dhaka,Pre-Monsoon,3,26.47,67,0,0,5,1010.28,36,Flowering,4,3.54,1.67,1.06,1,Clear,31.83,Water ON,Safe to Go Outside,Go to Field for Irrigation,30.09,4.18,3.39,37.66,৳
2026-05-11 04:00:00,Dhaka,Pre-Monsoon,4,27.26,67,0,0,5,1010.28,36,Flowering,4,3.48,1.67,1.05,1,Clear,32.62,Water ON,Safe to Go Outside,Go to Field for Irrigation,29.58,4.18,3.36,37.12,৳
2026-05-11 05:00:00,Dhaka,Pre-Monsoon,5,28.3,66,0,0,5,1010.28,36,Flowering,4,3.38,1.67,1.03,1,Clear,33.58,Water ON,Safe to Go Outside,Go to Field for Irrigation,28.73,4.18,3.3,36.21,৳
2026-05-11 06:00:00,Dhaka,Pre-Monsoon,6,29.51,65,0,0,4,1010.28,36,Flowering,4,3.26,1.67,0.99,1,Clear,34.71,Water ON,Safe to Go Outside,Go to Field for Irrigation,27.71,4.18,3.17,35.06,৳
2026-05-11 07:00:00,Dhaka,Pre-Monsoon,7,30.8,64,0,197,4,1010.28,36,Flowering,4,3.47,1.67,0.94,4,Clear,35.92,Water ON,Safe to Go Outside,Go to Field for Irrigation,29.5,4.18,3.01,36.69,৳
2026-05-11 08:00:00,Dhaka,Pre-Monsoon,8,32.09,64,0,380,3,1010.28,36,Flowering,4,3.64,1.67,0.88,8,Clear,37.21,Water ON,Safe to Go Outside,Go to Field for Irrigation,30.94,4.18,2.82,37.94,৳
